%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481561749760221993,430,1481561749752602600,,1498.0,1417.0
1481561749778875504,431,1481561749772595584,,1498.0,1418.0
1481561749798808280,432,1481561749792580235,,1498.0,1418.0
1481561749820268392,433,1481561749813554099,,1498.0,1417.0
1481561749839392057,434,1481561749833794530,,1497.0,1417.0
1481561749862044144,435,1481561749854871936,,1497.0,1417.0
1481561749881030986,436,1481561749872533837,,1497.0,1417.0
1481561749901145636,437,1481561749893064839,,1498.0,1418.0
1481561749921325494,438,1481561749913150114,,1498.0,1417.0
1481561749938493387,439,1481561749932810391,,1498.0,1419.0
1481561749958784546,440,1481561749952741188,,1498.0,1417.0
1481561749980437835,441,1481561749973631720,,1498.0,1417.0
1481561750003933147,442,1481561749996415524,,1497.0,1418.0
1481561750021921557,443,1481561750015250701,,1498.0,1417.0
1481561750039670800,444,1481561750032633332,,1498.0,1418.0
1481561750062310283,445,1481561750052579024,,1498.0,1418.0
1481561750081869675,446,1481561750073135651,,1498.0,1418.0
1481561750099981990,447,1481561750093157489,,1497.0,1418.0
1481561750125302763,448,1481561750113644221,,1497.0,1417.0
1481561750136327609,449,1481561750132681949,,1498.0,1417.0
1481561750157286579,450,1481561750152617954,,1497.0,1418.0
1481561750178572473,451,1481561750172561094,,1498.0,1418.0
1481561750195318336,452,1481561750192555901,,1497.0,1418.0
1481561750216967198,453,1481561750212600186,,1498.0,1417.0
1481561750236171383,454,1481561750232573951,,1498.0,1417.0
1481561750255194580,455,1481561750252660372,,1498.0,1417.0
1481561750276264486,456,1481561750273034032,,1497.0,1417.0
1481561750296957102,457,1481561750292558424,,1498.0,1418.0
1481561750316570296,458,1481561750312576355,,1497.0,1418.0
1481561750339353528,459,1481561750334357717,,1498.0,1418.0
1481561750357379958,460,1481561750353180289,,1498.0,1418.0
1481561750376117739,461,1481561750372596296,,1498.0,1418.0
1481561750395119217,462,1481561750392558343,,1497.0,1418.0
1481561750415570584,463,1481561750412584920,,1497.0,1418.0
1481561750435904139,464,1481561750432551446,,1497.0,1418.0
1481561750455400355,465,1481561750452646200,,1498.0,1418.0
1481561750475921826,466,1481561750472730382,,1497.0,1418.0
1481561750495728508,467,1481561750492531648,,1498.0,1418.0
1481561750516408104,468,1481561750512531767,,1498.0,1418.0
1481561750535442863,469,1481561750532704854,,1497.0,1418.0
1481561750556840944,470,1481561750552621536,,1498.0,1418.0
1481561750576574346,471,1481561750572712488,,1498.0,1417.0
1481561750596728423,472,1481561750592715160,,1498.0,1418.0
1481561750616224794,473,1481561750612553665,,1498.0,1418.0
1481561750638370008,474,1481561750632571232,,1498.0,1418.0
1481561750655753525,475,1481561750652637653,,1498.0,1418.0
1481561750675613905,476,1481561750672596991,,1498.0,1419.0
1481561750695624024,477,1481561750692712475,,1497.0,1417.0
1481561750717471375,478,1481561750712647125,,1497.0,1417.0
1481561750735727283,479,1481561750732635109,,1498.0,1418.0
1481561750756355629,480,1481561750752604968,,1498.0,1419.0
1481561750776707882,481,1481561750772574983,,1498.0,1418.0
1481561750795866494,482,1481561750792657186,,1498.0,1418.0
1481561750816975723,483,1481561750812654388,,1497.0,1418.0
1481561750838787709,484,1481561750832607945,,1497.0,1417.0
1481561750856234611,485,1481561750852607231,,1497.0,1418.0
1481561750876388844,486,1481561750872614277,,1498.0,1417.0
1481561750896079850,487,1481561750892606376,,1498.0,1417.0
1481561750916764185,488,1481561750912716390,,1498.0,1417.0
1481561750936127276,489,1481561750932753020,,1498.0,1418.0
1481561750957349681,490,1481561750952720327,,1497.0,1417.0
1481561750976270274,491,1481561750972635967,,1497.0,1417.0
1481561750998079187,492,1481561750992564264,,1498.0,1418.0
1481561751018993000,493,1481561751012578029,,1498.0,1418.0
1481561751035713811,494,1481561751032837782,,1498.0,1418.0
1481561751055947263,495,1481561751052585351,,1498.0,1418.0
1481561751075691654,496,1481561751072613647,,1498.0,1418.0
1481561751095622138,497,1481561751092675537,,1497.0,1418.0
1481561751115517362,498,1481561751112697739,,1497.0,1418.0
1481561751136523414,499,1481561751132747806,,1498.0,1418.0
1481561751154731146,500,1481561751152552249,,1497.0,1418.0
1481561751176555163,501,1481561751172542056,,1497.0,1418.0
1481561751196530438,502,1481561751192590925,,1498.0,1418.0
1481561751216510454,503,1481561751212658908,,1497.0,1418.0
1481561751237990150,504,1481561751232585278,,1498.0,1418.0
1481561751258007404,505,1481561751252567376,,1498.0,1417.0
1481561751276410603,506,1481561751272567704,,1498.0,1418.0
1481561751296025256,507,1481561751292948134,,1498.0,1418.0
1481561751317273546,508,1481561751313125388,,1498.0,1418.0
1481561751339993810,509,1481561751332589884,,1498.0,1417.0
1481561751359733722,510,1481561751352583077,,1498.0,1418.0
1481561751380618785,511,1481561751372714029,,1498.0,1418.0
1481561751398598809,512,1481561751392578003,,1497.0,1417.0
1481561751416888676,513,1481561751412572601,,1498.0,1418.0
1481561751437233793,514,1481561751432996885,,1497.0,1418.0
1481561751456358708,515,1481561751452761276,,1498.0,1417.0
1481561751478314496,516,1481561751472762593,,1498.0,1417.0
1481561751498898571,517,1481561751492563859,,1498.0,1418.0
1481561751519312178,518,1481561751512549135,,1498.0,1418.0
1481561751539414276,519,1481561751532586493,,1498.0,1417.0
1481561751558877106,520,1481561751552633331,,1498.0,1417.0
1481561751577136087,521,1481561751572595534,,1498.0,1417.0
1481561751598976146,522,1481561751592556383,,1498.0,1418.0
1481561751618581162,523,1481561751612615199,,1498.0,1418.0
1481561751636132438,524,1481561751633022817,,1498.0,1418.0
1481561751667922401,525,1481561751660913161,,1498.0,1418.0
1481561751677267672,526,1481561751672631078,,1497.0,1418.0
1481561751698871482,527,1481561751692574010,,1497.0,1418.0
1481561751717040151,528,1481561751712555171,,1498.0,1417.0
1481561751735920223,529,1481561751732562478,,1498.0,1417.0
1481561751756737474,530,1481561751752821867,,1498.0,1418.0
1481561751780052891,531,1481561751772641622,,1498.0,1418.0
1481561751798374424,532,1481561751792618668,,1498.0,1418.0
1481561751820256462,533,1481561751812568111,,1498.0,1418.0
1481561751838952733,534,1481561751833128071,,1497.0,1418.0
1481561751857137131,535,1481561751853299856,,1497.0,1418.0
1481561751879188231,536,1481561751873241903,,1498.0,1418.0
1481561751896617059,537,1481561751892506453,,1498.0,1419.0
1481561751921059503,538,1481561751912815841,,1498.0,1418.0
1481561751936900109,539,1481561751932830908,,1498.0,1418.0
1481561751956722104,540,1481561751952852694,,1498.0,1418.0
1481561751976266809,541,1481561751973107864,,1497.0,1418.0
1481561751996389688,542,1481561751993064338,,1497.0,1418.0
1481561752019810365,543,1481561752012687844,,1498.0,1418.0
1481561752037722941,544,1481561752032567235,,1498.0,1418.0
1481561752058466338,545,1481561752052568812,,1498.0,1418.0
1481561752077084432,546,1481561752072597994,,1498.0,1417.0
1481561752099797248,547,1481561752092560978,,1497.0,1417.0
1481561752121694182,548,1481561752112579431,,1497.0,1417.0
1481561752138847803,549,1481561752132550748,,1497.0,1418.0
1481561752160187239,550,1481561752154185495,,1498.0,1418.0
1481561752179771163,551,1481561752173737648,,1498.0,1418.0
1481561752201155703,552,1481561752192668397,,1497.0,1418.0
1481561752221773788,553,1481561752212672474,,1498.0,1418.0
1481561752240329174,554,1481561752233737641,,1497.0,1418.0
1481561752260366376,555,1481561752252629744,,1498.0,1417.0
1481561752278408119,556,1481561752272587884,,1498.0,1418.0
1481561752300014585,557,1481561752293350136,,1498.0,1418.0
1481561752319354447,558,1481561752313012444,,1498.0,1418.0
1481561752340745081,559,1481561752332556836,,1497.0,1418.0
1481561752360150099,560,1481561752352889662,,1497.0,1417.0
1481561752380720840,561,1481561752372990614,,1497.0,1417.0
1481561752400029035,562,1481561752392655214,,1497.0,1418.0
1481561752421174931,563,1481561752412935280,,1498.0,1418.0
1481561752440592449,564,1481561752432584203,,1498.0,1418.0
1481561752459305907,565,1481561752453169007,,1498.0,1417.0
1481561752480032429,566,1481561752472741368,,1498.0,1417.0
1481561752498772085,567,1481561752492582946,,1493.0,1418.0
1481561752519027047,568,1481561752512704888,,1497.0,1418.0
1481561752540473931,569,1481561752532579695,,1497.0,1418.0
1481561752561395556,570,1481561752552752834,,1498.0,1418.0
1481561752578297148,571,1481561752572602329,,1498.0,1418.0
1481561752600119915,572,1481561752592787448,,1498.0,1418.0
1481561752619372121,573,1481561752612924077,,1498.0,1417.0
1481561752637548602,574,1481561752632610864,,1498.0,1418.0
1481561752659886367,575,1481561752652775410,,1498.0,1418.0
1481561752676599210,576,1481561752672561103,,1498.0,1418.0
1481561752697478179,577,1481561752692654451,,1497.0,1418.0
1481561752716685802,578,1481561752712579154,,1498.0,1418.0
1481561752736559880,579,1481561752732896251,,1498.0,1418.0
1481561752756125939,580,1481561752752789599,,1498.0,1417.0
1481561752777112408,581,1481561752773183519,,1498.0,1417.0
1481561752797198620,582,1481561752793449002,,1497.0,1418.0
1481561752817118115,583,1481561752812997352,,1497.0,1418.0
1481561752837993439,584,1481561752832630129,,1497.0,1418.0
1481561752857584497,585,1481561752852596290,,1497.0,1418.0
1481561752879442264,586,1481561752872882867,,1498.0,1418.0
1481561752896458959,587,1481561752892815382,,1497.0,1419.0
1481561752917050222,588,1481561752912879824,,1498.0,1417.0
1481561752936086387,589,1481561752932671038,,1497.0,1418.0
1481561752957095981,590,1481561752953259071,,1498.0,1417.0
1481561752977743389,591,1481561752972980025,,1497.0,1418.0
1481561752999620114,592,1481561752992887905,,1498.0,1418.0
1481561753017203734,593,1481561753012621619,,1498.0,1418.0
1481561753038320984,594,1481561753032616947,,1498.0,1418.0
1481561753056425226,595,1481561753052843732,,1498.0,1417.0
1481561753081290844,596,1481561753073176141,,1497.0,1417.0
1481561753100009615,597,1481561753092577721,,1498.0,1417.0
1481561753119141405,598,1481561753113117317,,1498.0,1417.0
1481561753140352404,599,1481561753132776761,,1498.0,1418.0
1481561753159488881,600,1481561753152770578,,1498.0,1418.0
1481561753179457647,601,1481561753172666687,,1498.0,1418.0
1481561753198720269,602,1481561753192579099,,1498.0,1418.0
1481561753221301679,603,1481561753212787811,,1497.0,1418.0
1481561753239338786,604,1481561753232776367,,1497.0,1418.0
1481561753259797289,605,1481561753252721122,,1498.0,1418.0
1481561753279504441,606,1481561753273008063,,1498.0,1417.0
1481561753299514664,607,1481561753292734277,,1498.0,1418.0
1481561753320174572,608,1481561753313658247,,1498.0,1417.0
1481561753339960473,609,1481561753332652329,,1498.0,1417.0
1481561753360051686,610,1481561753352613698,,1497.0,1418.0
1481561753382041171,611,1481561753373092565,,1498.0,1418.0
1481561753400328850,612,1481561753392752634,,1497.0,1418.0
1481561753419299703,613,1481561753413079523,,1497.0,1418.0
1481561753439141177,614,1481561753433508702,,1498.0,1418.0
1481561753459547493,615,1481561753452759138,,1498.0,1418.0
1481561753479660007,616,1481561753472742382,,1498.0,1418.0
1481561753500366790,617,1481561753492793386,,1497.0,1418.0
1481561753520750866,618,1481561753513013140,,1498.0,1419.0
1481561753541346035,619,1481561753532599667,,1498.0,1417.0
1481561753560264857,620,1481561753552587859,,1498.0,1417.0
1481561753579461281,621,1481561753573424433,,1498.0,1418.0
1481561753598767550,622,1481561753592761430,,1498.0,1418.0
1481561753620911513,623,1481561753613134933,,1498.0,1418.0
1481561753637767324,624,1481561753632570264,,1497.0,1417.0
1481561753659785976,625,1481561753652618195,,1498.0,1418.0
1481561753681903013,626,1481561753673062844,,1498.0,1417.0
1481561753695881232,627,1481561753692583069,,1498.0,1417.0
1481561753719924874,628,1481561753713207404,,1498.0,1417.0
1481561753736319281,629,1481561753732756744,,1498.0,1417.0
1481561753757045126,630,1481561753753007175,,1498.0,1418.0
1481561753778580811,631,1481561753772864378,,1497.0,1419.0
1481561753795636360,632,1481561753792846998,,1497.0,1419.0
1481561753817362722,633,1481561753812770034,,1498.0,1418.0
1481561753835548474,634,1481561753832548539,,1497.0,1418.0
1481561753855462656,635,1481561753852617460,,1498.0,1418.0
1481561753876180168,636,1481561753872668673,,1498.0,1418.0
1481561753896030548,637,1481561753892715719,,1498.0,1418.0
1481561753917403734,638,1481561753913000056,,1498.0,1418.0
1481561753937825987,639,1481561753932613302,,1498.0,1418.0
1481561753960714739,640,1481561753952656911,,1498.0,1418.0
1481561753976727012,641,1481561753972843696,,1498.0,1417.0
1481561753996000468,642,1481561753992560431,,1498.0,1417.0
