%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1479745220162437141,306,1479745220161009959,,1.5707950592,0.0
1479745220183389761,307,1479745220180363680,,1.5707950592,0.0
1479745220203354208,308,1479745220200448335,,1.5739428997,0.0
1479745220222769074,309,1479745220220306636,,1.5707950592,0.0
1479745220244482628,310,1479745220240348114,,1.5707950592,0.0
1479745220264019681,311,1479745220260453498,,1.5707950592,0.0
1479745220279129825,312,1479745220278020611,,1.5707950592,0.0
1479745220301359783,313,1479745220299215678,,1.5707950592,0.0
1479745220322685683,314,1479745220320757983,,1.5707950592,0.0
1479745220342599766,315,1479745220340653784,,1.5707950592,0.0
1479745220362161818,316,1479745220360694637,,1.5707950592,0.0
1479745220383996414,317,1479745220381760121,,1.5739428997,0.0
1479745220401989150,318,1479745220400625510,,1.5707950592,0.0
1479745220422011149,319,1479745220420504176,,1.5707950592,0.0
1479745220443690953,320,1479745220441271953,,1.5707950592,0.0
1479745220463716233,321,1479745220461298639,,1.5707950592,0.0
1479745220485054112,322,1479745220481226159,,1.5707950592,0.0
1479745220503561586,323,1479745220499996393,,1.5707950592,0.0
1479745220525004152,324,1479745220522881609,,1.5707950592,0.0
1479745220543509021,325,1479745220541241739,,1.5707950592,0.0
1479745220563598103,326,1479745220561468425,,1.5739428997,0.0
1479745220583658748,327,1479745220581280112,,1.5739428997,0.0
1479745220603667413,328,1479745220599986595,,1.5707950592,0.0
1479745220625141698,329,1479745220621234683,,1.5707950592,0.0
1479745220643685317,330,1479745220641538451,,1.5707950592,0.0
1479745220666510117,331,1479745220660271497,,1.5739428997,0.0
1479745220679336937,332,1479745220678041735,,1.5739428997,0.0
1479745220699487946,333,1479745220697987588,,1.5707950592,0.0
1479745220719732548,334,1479745220718005264,,1.5707950592,0.0
1479745220739565954,335,1479745220738054554,,1.5707950592,0.0
1479745220759642432,336,1479745220758043949,,1.5707950592,0.0
1479745220779674847,337,1479745220778039281,,1.5707950592,0.0
1479745220799860804,338,1479745220798052842,,1.5707950592,0.0
1479745220819888636,339,1479745220818017289,,1.5707950592,0.0
1479745220845279310,340,1479745220842804737,,1.5739428997,0.0
1479745220863478972,341,1479745220861802990,,1.5739428997,0.0
1479745220884182479,342,1479745220882006342,,1.5707950592,0.0
1479745220903693126,343,1479745220901888289,,1.5707950592,0.0
1479745220923691114,344,1479745220921944090,,1.5707950592,0.0
1479745220943644728,345,1479745220941905412,,1.5707950592,0.0
1479745220963736310,346,1479745220962091369,,1.5707950592,0.0
1479745220985215594,347,1479745220983579611,,1.5707950592,0.0
1479745220999566054,348,1479745220998061217,,1.5707950592,0.0
1479745221021232265,349,1479745221019921645,,1.5739428997,0.0
