%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1479745220269771011,108,1479745220268915493,,-10.9365930557,-3.83435606956,-119.284858704,0.000975999981165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.19512200356,11.5853662491,11.2804880142,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.96803376465,-0.0335188255255,9.92157167969,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220305644661,109,1479745220303981439,,-10.3049106598,-3.72327923775,-119.155807495,0.00187399995048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.96341514587,-3.53658556938,1.46341466904,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.373495458984,-1.24019645996,9.44273076313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220343081326,110,1479745220342232319,,-10.0325870514,-3.3782017231,-119.060142517,0.00279100006446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.13414621353,-9.5731716156,-0.914634168148,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.785298144531,-0.91458503418,10.3285859619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220377176963,111,1479745220375910979,,-10.0370826721,-3.47188234329,-119.075073242,0.00100899999961,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.73170757294,-4.81707286835,-2.56097555161,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.76614453125,-0.665588061523,10.0412817627,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220411964160,112,1479745220410657655,,-9.7953081131,-3.7198381424,-119.172966003,0.000987999956124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.35365867615,-3.17073178291,-0.914634168148,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.76135612793,-0.474051928711,10.0556469727,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220446593858,113,1479745220445410165,,-9.5394821167,-3.83152198792,-119.108863831,0.00105900003109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.17073178291,-5.60975599289,0.853658556938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.162805712891,-0.263362164351,10.0987426025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220483947658,114,1479745220482401675,,-9.42973518372,-3.92797756195,-118.99811554,0.00299599999562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.98780488968,-9.02439117432,5.73170757294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.646434448242,-0.282515795898,10.1514150391,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220518162358,115,1479745220516789915,,-9.3543548584,-4.06740951538,-118.757781982,0.00100100005511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.46341466904,-9.51219558716,1.03658533096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.397437475586,-0.320823022461,10.1178962158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220553442365,116,1479745220552263516,,-9.24742412567,-4.18951702118,-118.767494202,0.00114700000267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.58536589146,-10.8536586761,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.64319863281,-0.938527050781,9.40921193989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220588175708,117,1479745220586948838,,-9.22127819061,-4.30417346954,-118.541954041,0.0010000000475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.46341466904,-0.12195122242,9.08536529541,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.407014282227,0.0287304199219,9.56244201519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220623464153,118,1479745220622561552,,-9.07332229614,-4.39778757095,-118.522766113,0.00317199993879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.17073178291,-12.3780488968,-5.54878091812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.368707055664,-0.488417138672,9.69651672363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220666591002,119,1479745220657460728,,-8.92375278473,-4.48329877853,-118.414550781,0.00096700002905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.670731723309,1.03658533096,6.64634132385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.809240161133,-0.632069238281,9.70609353027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220694454530,120,1479745220692858912,,-8.81926441193,-4.60729932785,-118.373764038,0.00135999999475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.31707310677,0.426829278469,-1.58536589146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.119710083008,-0.545877978516,9.90720646973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220728805687,121,1479745220727858764,,-8.49066066742,-4.67927932739,-118.323196411,0.000975999981165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.52439022064,2.74390244484,3.35365867615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0287304199219,-0.3064578125,9.8305920166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220765160377,122,1479745220763997570,,-8.15163803101,-4.74441194534,-118.274017334,0.00333700003102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.5,7.56097555161,2.68292689323,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.703895288086,-0.392649072266,10.0412817627,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220805026303,123,1479745220803817974,,-7.80470180511,-4.79029178619,-118.254501343,0.00478699989617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.76829278469,-3.53658556938,5.60975599289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.162805712891,0.239420166016,9.90720646973,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220843415411,124,1479745220837994809,,-7.67442464828,-4.85542201996,-118.064285278,0.00104899995495,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.5,-10.1219511032,2.25609779358,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.416591088867,-0.316034619141,10.1466266357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220874282625,125,1479745220872855860,,-7.754301548,-4.91410684586,-117.910476685,0.0013190000318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.2804877758,-12.1951217651,4.02439022064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3064578125,-0.3064578125,10.2423947021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220908516959,126,1479745220907158371,,-7.94690227509,-4.99776077271,-117.671424866,0.00141999998596,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.03658533096,-11.4634151459,6.89024400711,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.814028564453,-0.976834277344,9.66778688823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220945579667,127,1479745220943764415,,-8.19741344452,-5.08376741409,-117.425216675,0.0016009999672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.2804877758,0.670731723309,6.70731735229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.32638771973,-0.134075302102,10.1562034424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745220979051922,128,1479745220977558543,,-8.00424194336,-5.15759038925,-117.260910034,0.00112999998964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.19512200356,-12.8658542633,-2.31707310677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.05978972168,-0.555454785156,9.39005832661,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221021101276,129,1479745221012739696,,-8.15251731873,-5.20053815842,-117.040863037,0.00131399999373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.70731711388,2.62195134163,10.548781395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.40455476074,-0.196324536133,10.1466266357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221048347202,130,1479745221047177520,,-7.91947174072,-5.27418708801,-116.793357849,0.00106699997559,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.13414645195,-0.426829278469,1.40243899822,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0526724365234,-0.60812722168,10.1466266357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221083937469,131,1479745221082565391,,-7.87084007263,-5.31770896912,-116.68321228,0.00147899996955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.304878056049,1.52439022064,9.93902492523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.651222851562,-0.430956298828,10.2902787354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221119742786,132,1479745221116745768,,-7.57169294357,-5.3805513382,-116.355758667,0.00107200001366,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.609756112099,6.21951246262,4.81707286835,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.59932670898,-0.0191536132812,10.9702320068,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221155957477,133,1479745221154146651,,-7.23030805588,-5.43724775314,-116.316131592,0.00100499996915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.670731723309,-2.13414645195,1.46341466904,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.392649072266,0.00478840332031,10.1466266357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221187999425,134,1479745221186861878,,-7.01529550552,-5.45173358917,-116.002082825,0.001200000057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.8292683363,5.97560977936,6.46341466904,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.04866025408,-0.799663354492,9.64863327495,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221224093127,135,1479745221222719331,,-6.80978441238,-5.52134037018,-115.821746826,0.00248400005512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.76829278469,12.8048782349,6.64634132385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.23061965332,-0.368707055664,9.96466730957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221257929026,136,1479745221256673718,,-6.32613325119,-5.5374045372,-115.717170715,0.00103599997237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.792682945728,2.80487799644,-1.46341466904,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.19787712402,-0.378283862305,9.83538041992,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221292975180,137,1479745221291866382,,-5.96950626373,-5.52462434769,-115.644218445,0.00108099996578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.03658533096,5.79268312454,5.60975599289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.33117612305,-0.124498486328,10.1609918457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221327886595,138,1479745221326679673,,-5.67967033386,-5.54104995728,-115.571540833,0.00112499995157,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.76829278469,4.93902444839,-0.548780500889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.857124194336,-0.349553442383,10.2040874756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221364038057,139,1479745221362291606,,-5.32018613815,-5.53980302811,-115.515945435,0.00116700003855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.64634156227,6.64634132385,1.52439022064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.60812722168,-0.196324536133,10.3716815918,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221397239062,140,1479745221395948912,,-4.97761487961,-5.56423521042,-115.446990967,0.000959999975748,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.52439022064,5.24390268326,2.01219511032,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.114921679688,-0.407014282227,10.0077629395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221432373497,141,1479745221431195846,,-4.71938514709,-5.59170246124,-115.38331604,0.00113200000487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.43902444839,2.19512200356,1.52439022064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00957680664062,-0.493205541992,10.2519715088,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221467580276,142,1479745221466448510,,-4.55454444885,-5.63925933838,-115.292221069,0.00111499999184,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.37804889679,3.53658556938,1.40243899822,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.928950244141,-0.727837304687,9.81622680664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221504190173,143,1479745221502699451,,-4.40509366989,-5.6806845665,-115.268959045,0.00160700001288,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.64634156227,0.670731723309,0.853658556938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.450109912109,-0.469263525391,10.0269165527,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221539015808,144,1479745221537645865,,-4.24906015396,-5.66903781891,-115.142364502,0.00107999995816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.70731711388,-13.7804880142,0.792682945728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.62805712891,-0.186747729492,9.94551369629,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221574076389,145,1479745221572902019,,-4.56030607224,-5.67820882797,-114.94883728,0.00157700001728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.07317066193,1.34146344662,6.34146356583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.83395847168,-0.689530078125,10.5153336914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221608935929,146,1479745221607820465,,-4.49416351318,-5.71880674362,-114.77142334,0.00104799994733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.70731711388,-0.0609756112099,-0.12195122242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0287304199219,-0.407014282227,10.1035310059,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221644949058,147,1479745221642782661,,-4.45341968536,-5.75945949554,-114.656547546,0.00165899994317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.853658556938,2.56097555161,7.07317113876,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.138863696289,-0.325611425781,10.433930835,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221679472767,148,1479745221678024231,,-4.39439105988,-5.83088350296,-114.484397888,0.0010529999854,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.07317066193,0.487804889679,0.975609779358,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.06302561017,-0.521935925381,10.0173397461,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221715231834,149,1479745221713127572,,-4.24859523773,-5.83330011368,-114.423187256,0.000991999986582,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.19512200356,3.71951246262,0.12195122242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.76614453125,-0.253785375977,10.5153336914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221748843515,150,1479745221747619718,,-3.9965493679,-5.84408998489,-114.408737183,0.000957000011113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.8292683363,7.50000047684,0.426829278469,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.732625708008,-0.435744702148,10.0317049561,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221784624302,151,1479745221783372015,,-3.67191696167,-5.84755277634,-114.387863159,0.00207499996759,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.37804889679,4.39024400711,-2.25609779358,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.445321508789,-0.751779321289,10.1466266357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221821757270,152,1479745221818225931,,-3.3573923111,-5.86276817322,-114.371444702,0.00100499996915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.70731711388,0.18292683363,1.52439022064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.277727392578,-0.296881024126,10.4961800781,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221854668746,153,1479745221853504896,,-3.26066374779,-5.87719392776,-114.270202637,0.00113099999726,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.80487799644,-4.93902444839,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.392649072266,-0.497993945312,10.0556469727,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221889406932,154,1479745221888217354,,-3.43003416061,-5.88906860352,-114.101264954,0.00117900001351,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.95121955872,-4.39024400711,5.12195110321,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.962469067383,0.229843359375,10.405200415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221924553086,155,1479745221923373091,,-3.57909107208,-5.90471076965,-113.925804138,0.00156799994875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.68292689323,-0.609756112099,3.47560977936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.593762048251,-0.301669427446,9.98382092285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221961955376,156,1479745221958781171,,-3.52996277809,-5.90359926224,-113.815261841,0.00115100003313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.58536589146,5.91463422775,0.609756112099,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29286889648,-0.277727392578,10.1274730225,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745221995291850,157,1479745221994003782,,-3.35912036896,-5.93235826492,-113.79750824,0.0011040000245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.31707310677,3.29268312454,0.609756112099,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.09175595703,-0.46447512207,10.673351001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745222030618940,158,1479745222029237956,,-3.19647669792,-5.9879527092,-113.612236023,0.00104799994733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-3.17073178291,3.10975623131,1.58536589146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.134075302102,-0.785298144531,10.2711251221,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745222066682694,159,1479745222064929785,,-3.01425361633,-5.99941492081,-113.598602295,0.00160299998242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.19512200356,0.609756112099,2.13414645195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.737414111328,-0.397437475586,9.89762966309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745222102350773,160,1479745222100527447,,-2.87965011597,-5.97644805908,-113.500137329,0.00126799999271,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.13414645195,-7.25609779358,1.52439022064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.430956298828,-0.368707055664,10.1945106689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1479745222136170682,161,1479745222134961573,,-3.03153800964,-5.98116064072,-113.386863708,0.001007999992,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.52439022064,3.04878044128,3.53658556938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.89620771484,-0.177170922852,10.6158901611,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
