%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481797676454513405,291,1481797676330524083,,1403.0,0.0
1481797676454584602,292,1481797676350381031,,1403.0,0.0
1481797676454656944,293,1481797676370537557,,1403.0,0.0
1481797676455558598,294,1481797676390569241,,1403.0,0.0
1481797676455641201,295,1481797676410494990,,1403.0,0.0
1481797676455677815,296,1481797676430508914,,1403.0,0.0
1481797676455712241,297,1481797676450464350,,1404.0,0.0
1481797676471483728,298,1481797676470425463,,1403.0,0.0
1481797676493329709,299,1481797676490907817,,1403.0,0.0
1481797676511786104,300,1481797676510355917,,1403.0,0.0
1481797676533387818,301,1481797676530314477,,1402.0,0.0
1481797676551632341,302,1481797676550357932,,1403.0,0.0
1481797676571577152,303,1481797676570306910,,1403.0,0.0
1481797676593581672,304,1481797676590497446,,1403.0,0.0
1481797676612684255,305,1481797676610457465,,1402.0,0.0
1481797676632549796,306,1481797676630542117,,1402.0,0.0
1481797676652420389,307,1481797676650462033,,1403.0,0.0
1481797676673847418,308,1481797676670442416,,1402.0,0.0
1481797676692585528,309,1481797676690419674,,1403.0,0.0
1481797676713650739,310,1481797676710379693,,1403.0,0.0
1481797676732695823,311,1481797676730410544,,1402.0,0.0
1481797676752712612,312,1481797676750419885,,1402.0,0.0
1481797676772644819,313,1481797676770378237,,1403.0,0.0
1481797676794747931,314,1481797676790399818,,1404.0,0.0
1481797676811929710,315,1481797676810414680,,1403.0,0.0
1481797676833377467,316,1481797676830373136,,1403.0,0.0
1481797676852011464,317,1481797676850397008,,1404.0,0.0
1481797676873391722,318,1481797676870397912,,1402.0,0.0
1481797676892033010,319,1481797676890412045,,1402.0,0.0
1481797676913403477,320,1481797676910332741,,1403.0,0.0
1481797676933419016,321,1481797676930420206,,1402.0,0.0
1481797676953361014,322,1481797676950471005,,1403.0,0.0
1481797676972636668,323,1481797676970388212,,1403.0,0.0
1481797676995225919,324,1481797676991838105,,1402.0,0.0
1481797677012470197,325,1481797677010415540,,1403.0,0.0
1481797677032794013,326,1481797677030430401,,1402.0,0.0
1481797677052687418,327,1481797677050338442,,1403.0,0.0
1481797677073038941,328,1481797677070649810,,1403.0,0.0
1481797677092763912,329,1481797677090392905,,1403.0,0.0
1481797677112711274,330,1481797677110337143,,1402.0,0.0
1481797677134532880,331,1481797677130367004,,1402.0,0.0
1481797677154143998,332,1481797677150474052,,1403.0,0.0
1481797677172957628,333,1481797677170450477,,1403.0,0.0
