%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481797676612384885,305,1481797676610451840,,1497.0,0.0
1481797676632282561,306,1481797676630536076,,1497.0,0.0
1481797676652113571,307,1481797676650456981,,1494.0,0.0
1481797676673372946,308,1481797676670436739,,1497.0,0.0
1481797676692251106,309,1481797676690414153,,1498.0,0.0
1481797676713197099,310,1481797676710374224,,1497.0,0.0
1481797676732342234,311,1481797676730404555,,1497.0,0.0
1481797676754658312,312,1481797676750414364,,1497.0,0.0
1481797676772927731,313,1481797676770372508,,1495.0,0.0
1481797676794481372,314,1481797676790394037,,1497.0,0.0
1481797676812273715,315,1481797676810408742,,1497.0,0.0
1481797676832948827,316,1481797676830367667,,1497.0,0.0
1481797676852249950,317,1481797676850391123,,1495.0,0.0
1481797676872960218,318,1481797676870391870,,1497.0,0.0
1481797676892143582,319,1481797676890406315,,1497.0,0.0
1481797676912991244,320,1481797676910327220,,1494.0,0.0
1481797676932645590,321,1481797676930414060,,1497.0,0.0
1481797676953020290,322,1481797676950465849,,1497.0,0.0
1481797676972586929,323,1481797676970382639,,1494.0,0.0
1481797676995171285,324,1481797676991832896,,1498.0,0.0
1481797677012186451,325,1481797677010409706,,1497.0,0.0
1481797677032400737,326,1481797677030424672,,1494.0,0.0
1481797677052465390,327,1481797677050332921,,1496.0,0.0
1481797677072681551,328,1481797677070643612,,1496.0,0.0
1481797677092574852,329,1481797677090387280,,1496.0,0.0
1481797677112384404,330,1481797677110331153,,1495.0,0.0
1481797677133964139,331,1481797677130361171,,1497.0,0.0
1481797677153069899,332,1481797677150468167,,1496.0,0.0
1481797677172900910,333,1481797677170444800,,1495.0,0.0
1481797677194094973,334,1481797677190537682,,1497.0,0.0
1481797677214108429,335,1481797677210497023,,1496.0,0.0
1481797677233177940,336,1481797677230522302,,1495.0,0.0
1481797677253301289,337,1481797677250494925,,1498.0,0.0
1481797677273090686,338,1481797677270449058,,1497.0,0.0
1481797677293870016,339,1481797677290395327,,1495.0,0.0
1481797677313583424,340,1481797677311087991,,1495.0,0.0
1481797677334773268,341,1481797677332406792,,1497.0,0.0
1481797677356593989,342,1481797677354015745,,1496.0,0.0
1481797677373734570,343,1481797677370329932,,1496.0,0.0
1481797677392397837,344,1481797677390299847,,1496.0,0.0
1481797677414452096,345,1481797677410540956,,1497.0,0.0
1481797677432138919,346,1481797677430366185,,1496.0,0.0
1481797677454307968,347,1481797677450597658,,1496.0,0.0
1481797677476381966,348,1481797677470440543,,1496.0,0.0
1481797677494118372,349,1481797677491127114,,1498.0,0.0
1481797677515939718,350,1481797677510520787,,1497.0,0.0
1481797677534152054,351,1481797677530501691,,1497.0,0.0
1481797677554612742,352,1481797677550479574,,1495.0,0.0
1481797677572826381,353,1481797677570445478,,1495.0,0.0
1481797677596842798,354,1481797677590505548,,1496.0,0.0
1481797677612938343,355,1481797677610359214,,1497.0,0.0
1481797677634156520,356,1481797677630370951,,1495.0,0.0
1481797677653007597,357,1481797677650384302,,1496.0,0.0
1481797677672585434,358,1481797677670519319,,1497.0,0.0
1481797677692281863,359,1481797677690497566,,1495.0,0.0
1481797677714328882,360,1481797677712182664,,1497.0,0.0
1481797677735877263,361,1481797677730463593,,1498.0,0.0
1481797677752756442,362,1481797677750517881,,1494.0,0.0
1481797677775563398,363,1481797677770511389,,1496.0,0.0
1481797677792346485,364,1481797677790444638,,1497.0,0.0
