%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481789597143588677,290,1481789596992640500,,1419.0,0.0
1481789597143682843,291,1481789597012468409,,1417.0,0.0
1481789597143751020,292,1481789597032586003,,1417.0,0.0
1481789597143783259,293,1481789597052546983,,1418.0,0.0
1481789597143882008,294,1481789597072782389,,1419.0,0.0
1481789597143915862,295,1481789597092589152,,1419.0,0.0
1481789597143986122,296,1481789597112621851,,1419.0,0.0
1481789597144064871,297,1481789597132538300,,1418.0,0.0
1481789597153877030,298,1481789597152520895,,1419.0,0.0
1481789597176658195,299,1481789597172947497,,1419.0,0.0
1481789597193873990,300,1481789597192530876,,1418.0,0.0
1481789597215428239,301,1481789597212495971,,1419.0,0.0
1481789597234690475,302,1481789597232682679,,1419.0,0.0
1481789597254351823,303,1481789597252484286,,1419.0,0.0
1481789597274337751,304,1481789597272509172,,1418.0,0.0
1481789597294159202,305,1481789597292507444,,1419.0,0.0
1481789597314115182,306,1481789597312540664,,1419.0,0.0
1481789597335244955,307,1481789597332558415,,1418.0,0.0
1481789597354033081,308,1481789597352494135,,1419.0,0.0
1481789597375596548,309,1481789597372554490,,1419.0,0.0
1481789597394622484,310,1481789597392525470,,1419.0,0.0
1481789597414406018,311,1481789597412494732,,1419.0,0.0
1481789597434876734,312,1481789597432455817,,1419.0,0.0
1481789597454389698,313,1481789597452524401,,1418.0,0.0
1481789597474915882,314,1481789597472471996,,1419.0,0.0
1481789597494375148,315,1481789597492507455,,1419.0,0.0
1481789597514909718,316,1481789597512489842,,1419.0,0.0
1481789597534385233,317,1481789597532508009,,1419.0,0.0
1481789597554654388,318,1481789597552498104,,1418.0,0.0
1481789597574123915,319,1481789597572515022,,1419.0,0.0
1481789597595440197,320,1481789597592492825,,1418.0,0.0
1481789597614528320,321,1481789597612521461,,1419.0,0.0
1481789597634360604,322,1481789597632534056,,1418.0,0.0
1481789597654873350,323,1481789597652519984,,1419.0,0.0
1481789597675521409,324,1481789597672967888,,1418.0,0.0
1481789597694889373,325,1481789597692529861,,1419.0,0.0
1481789597714926343,326,1481789597712524436,,1418.0,0.0
1481789597734440348,327,1481789597732617238,,1418.0,0.0
1481789597757267659,328,1481789597752654468,,1418.0,0.0
1481789597774389861,329,1481789597772534564,,1418.0,0.0
1481789597795856246,330,1481789597792474138,,1419.0,0.0
1481789597815159575,331,1481789597812508868,,1419.0,0.0
1481789597834553165,332,1481789597832654795,,1419.0,0.0
1481789597855351170,333,1481789597852516141,,1419.0,0.0
1481789597874436272,334,1481789597872549569,,1418.0,0.0
1481789597894218712,335,1481789597892491383,,1419.0,0.0
1481789597914444222,336,1481789597912548300,,1418.0,0.0
1481789597935178946,337,1481789597932640061,,1419.0,0.0
1481789597954463839,338,1481789597952561719,,1419.0,0.0
1481789597975309447,339,1481789597972507283,,1418.0,0.0
1481789597994379602,340,1481789597992486232,,1418.0,0.0
1481789598015355626,341,1481789598012497421,,1418.0,0.0
1481789598034541457,342,1481789598032664337,,1420.0,0.0
1481789598055299775,343,1481789598052468392,,1419.0,0.0
1481789598074411179,344,1481789598072513851,,1418.0,0.0
1481789598095631212,345,1481789598092833162,,1418.0,0.0
1481789598114438921,346,1481789598112561906,,1419.0,0.0
1481789598135736453,347,1481789598132751895,,1419.0,0.0
1481789598155592123,348,1481789598152730115,,1419.0,0.0
1481789598177505639,349,1481789598173005312,,1418.0,0.0
1481789598195484918,350,1481789598192528536,,1418.0,0.0
1481789598214744446,351,1481789598212580714,,1418.0,0.0
1481789598236153904,352,1481789598233282001,,1418.0,0.0
1481789598254843698,353,1481789598252678403,,1419.0,0.0
1481789598275291289,354,1481789598272539957,,1419.0,0.0
1481789598294708784,355,1481789598292533855,,1419.0,0.0
1481789598315761996,356,1481789598312606709,,1418.0,0.0
1481789598335424125,357,1481789598333250341,,1419.0,0.0
1481789598355665364,358,1481789598352641743,,1419.0,0.0
1481789598374751456,359,1481789598372603869,,1418.0,0.0
1481789598394919518,360,1481789598392463132,,1419.0,0.0
1481789598414810656,361,1481789598412617966,,1418.0,0.0
1481789598436439644,362,1481789598433551595,,1419.0,0.0
1481789598454924855,363,1481789598452718207,,1418.0,0.0
1481789598476201658,364,1481789598473272985,,1418.0,0.0
1481789598494766870,365,1481789598492613189,,1418.0,0.0
1481789598516501117,366,1481789598512601357,,1419.0,0.0
1481789598536192100,367,1481789598533199677,,1419.0,0.0
1481789598556795940,368,1481789598552719359,,1418.0,0.0
1481789598575531045,369,1481789598572548205,,1418.0,0.0
1481789598595728118,370,1481789598592584654,,1419.0,0.0
1481789598614795252,371,1481789598612617926,,1419.0,0.0
1481789598635825495,372,1481789598633725981,,1418.0,0.0
1481789598654829192,373,1481789598652616345,,1419.0,0.0
1481789598675853132,374,1481789598673319195,,1418.0,0.0
1481789598694571467,375,1481789598692584504,,1418.0,0.0
1481789598714124587,376,1481789598712583401,,1418.0,0.0
1481789598735417431,377,1481789598733271251,,1419.0,0.0
1481789598754267953,378,1481789598752519894,,1419.0,0.0
1481789598774971583,379,1481789598772782122,,1419.0,0.0
1481789598794253039,380,1481789598792527376,,1419.0,0.0
1481789598815296354,381,1481789598812824239,,1419.0,0.0
1481789598835199054,382,1481789598833506620,,1419.0,0.0
1481789598856353567,383,1481789598853836452,,1418.0,0.0
1481789598874371022,384,1481789598872787910,,1419.0,0.0
1481789598894497939,385,1481789598892691235,,1419.0,0.0
1481789598914748709,386,1481789598912742371,,1419.0,0.0
1481789598935386923,387,1481789598933441627,,1418.0,0.0
1481789598955546965,388,1481789598952636260,,1418.0,0.0
1481789598974501548,389,1481789598972627553,,1418.0,0.0
1481789598996353867,390,1481789598994260395,,1419.0,0.0
1481789599014186324,391,1481789599012609254,,1418.0,0.0
1481789599035312139,392,1481789599033182990,,1419.0,0.0
1481789599054888852,393,1481789599052526216,,1418.0,0.0
1481789599074705876,394,1481789599072495894,,1418.0,0.0
1481789599094144413,395,1481789599092470417,,1419.0,0.0
1481789599114684660,396,1481789599112484783,,1418.0,0.0
1481789599134956628,397,1481789599132490347,,1419.0,0.0
1481789599155087087,398,1481789599152717888,,1419.0,0.0
1481789599175378273,399,1481789599173254176,,1418.0,0.0
1481789599194959414,400,1481789599192706984,,1419.0,0.0
1481789599214138735,401,1481789599212522029,,1419.0,0.0
1481789599234782991,402,1481789599232472646,,1419.0,0.0
1481789599254823086,403,1481789599252506491,,1419.0,0.0
1481789599274162197,404,1481789599272520648,,1419.0,0.0
1481789599296077016,405,1481789599292505900,,1417.0,0.0
1481789599314056659,406,1481789599312508964,,1419.0,0.0
1481789599338615571,407,1481789599332524319,,1419.0,0.0
1481789599353509927,408,1481789599352536029,,1420.0,0.0
1481789599375843909,409,1481789599372519874,,1419.0,0.0
1481789599394439953,410,1481789599392568094,,1418.0,0.0
1481789599416284148,411,1481789599412560064,,1419.0,0.0
1481789599434403790,412,1481789599432628700,,1418.0,0.0
1481789599455456429,413,1481789599452519890,,1418.0,0.0
1481789599474307783,414,1481789599472550871,,1419.0,0.0
1481789599496789212,415,1481789599492498362,,1418.0,0.0
1481789599514402244,416,1481789599512550384,,1418.0,0.0
1481789599535108896,417,1481789599532522198,,1419.0,0.0
1481789599555287010,418,1481789599552557397,,1418.0,0.0
1481789599575780330,419,1481789599572534003,,1419.0,0.0
1481789599595648343,420,1481789599592598264,,1419.0,0.0
1481789599615109172,421,1481789599612594818,,1418.0,0.0
1481789599636389934,422,1481789599632671058,,1419.0,0.0
1481789599654181349,423,1481789599652532926,,1419.0,0.0
