%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481789599416520813,411,1481789599412561991,,-5.0,0.0
1481789599434669100,412,1481789599432630784,,-5.0,0.0
1481789599455700020,413,1481789599452521922,,-5.0,0.0
1481789599473993723,414,1481789599472552902,,5.0,0.0
1481789599496935930,415,1481789599492500445,,5.0,0.0
1481789599514586357,416,1481789599512552415,,5.0,0.0
1481789599535397331,417,1481789599532524229,,5.0,0.0
1481789599554711650,418,1481789599552559533,,-5.0,0.0
1481789599574871692,419,1481789599572536034,,-5.0,0.0
1481789599595764540,420,1481789599592600504,,5.0,0.0
1481789599614401938,421,1481789599612596953,,5.0,0.0
1481789599635468014,422,1481789599632672985,,-5.0,0.0
1481789599655469516,423,1481789599652534957,,-5.0,0.0
1481789599675513621,424,1481789599673422180,,5.0,0.0
1481789599694330653,425,1481789599692568376,,5.0,0.0
1481789599714632360,426,1481789599712529097,,5.0,0.0
1481789599734224855,427,1481789599732534296,,5.0,0.0
1481789599758786267,428,1481789599752546683,,5.0,0.0
1481789599774232493,429,1481789599772530528,,5.0,0.0
1481789599796187103,430,1481789599792547602,,5.0,0.0
1481789599814681013,431,1481789599812636811,,5.0,0.0
1481789599836315522,432,1481789599832604146,,5.0,0.0
1481789599854502820,433,1481789599852549659,,5.0,0.0
1481789599875204576,434,1481789599872576160,,-5.0,0.0
1481789599895612584,435,1481789599892542714,,-5.0,0.0
1481789599915901323,436,1481789599913192387,,-5.0,0.0
1481789599935525119,437,1481789599932616445,,-5.0,0.0
1481789599954793970,438,1481789599952607270,,-5.0,0.0
1481789599975559320,439,1481789599972954914,,-5.0,0.0
1481789599994186197,440,1481789599992629491,,5.0,0.0
1481789600016492627,441,1481789600013545256,,5.0,0.0
1481789600034477687,442,1481789600032544422,,-5.0,0.0
1481789600054688875,443,1481789600052534674,,-5.0,0.0
1481789600074598190,444,1481789600072536384,,-5.0,0.0
1481789600094646410,445,1481789600092473250,,-5.0,0.0
1481789600114580308,446,1481789600112538241,,-5.0,0.0
1481789600134215146,447,1481789600132448806,,-5.0,0.0
1481789600154416489,448,1481789600152544942,,5.0,0.0
1481789600176328704,449,1481789600173492530,,5.0,0.0
1481789600195277506,450,1481789600192549404,,5.0,0.0
1481789600215661713,451,1481789600212697311,,5.0,0.0
1481789600235078793,452,1481789600232536470,,-5.0,0.0
1481789600255846746,453,1481789600252680001,,-5.0,0.0
1481789600275531844,454,1481789600272605045,,5.0,0.0
1481789600297783223,455,1481789600292571704,,5.0,0.0
1481789600316760410,456,1481789600313482781,,-5.0,0.0
1481789600334315682,457,1481789600332495645,,-5.0,0.0
1481789600356511645,458,1481789600352511938,,5.0,0.0
1481789600374256863,459,1481789600372535835,,5.0,0.0
1481789600394830547,460,1481789600392534577,,-5.0,0.0
1481789600414912465,461,1481789600412816284,,-5.0,0.0
1481789600434931258,462,1481789600432581798,,5.0,0.0
1481789600455702597,463,1481789600453384595,,5.0,0.0
1481789600476865808,464,1481789600472577197,,5.0,0.0
1481789600495098157,465,1481789600492551303,,5.0,0.0
1481789600516323138,466,1481789600512508326,,5.0,0.0
1481789600534609758,467,1481789600532529932,,5.0,0.0
